regime,trajectory_id,teacher_forced_final_l2,autoregressive_final_l2,persistence_final_l2,feedback_ratio,ar_relative_mass_error,ar_signed_mass_drift,ar_accumulated_absolute_mass_change,ar_negative_fraction,ar_negative_mass_fraction,ar_minimum,ar_maximum
fresh_id,24,0.043075708344295,0.30895283745995283,1.1758882652936393,7.172321694412042,0.2799372589994449,-0.2799372589994449,0.2799372589994449,0.517578125,0.02381197209611941,-0.010423519115364557,0.8531467239780564
fresh_id,25,0.008493685388949391,0.06383544057112968,0.6071732746961837,7.515635162821315,0.03527748611214207,-0.035277486112142376,0.035277486112142376,0.170654296875,0.0021275597642747054,-0.005100927472329916,1.2566728293684917
fresh_id,26,0.017793169356989852,0.1303414089992787,1.0171680267725993,7.3253621310626995,0.005741540309616123,0.005741540309616243,0.05163557520798966,0.405517578125,0.010348602085229376,-0.004128051712649544,1.0157874491610293
fresh_id,27,0.0313364817427202,0.2642158732712817,0.8137255803389635,8.431574273096626,0.18389928573362718,-0.18389928573362704,0.18389928573362704,0.217529296875,0.0042237588072779435,-0.00934445376786587,0.8937644940172159
fresh_id,28,0.03250474011556893,0.19574389725280317,0.6325837404361193,6.022010837706927,0.20855851118300828,-0.20855851118300828,0.20855851118300828,0.118896484375,0.001263619729751062,-0.006052787127705142,0.9998445229324064
fresh_id,29,0.02730219661227614,0.2221767887192908,0.9572539552310225,8.13768913448493,0.044123388726761324,-0.04412338872676154,0.04412338872676154,0.115478515625,0.0021097627938187562,-0.010352510795006944,1.145910631419613
fresh_id,30,0.026361064310058115,0.20725925932168474,1.0020404767098756,7.862325165778856,0.020667430999156335,0.020667430999156335,0.020667430999156335,0.066162109375,0.0008005526473624048,-0.0030350177453889182,1.027042141588389
fresh_id,31,0.019929783233442744,0.11381207878340888,0.8989471052425149,5.710653119017821,0.10310358565892944,-0.10310358565892944,0.10310358565892944,0.342529296875,0.010811153936022437,-0.01201331651003816,1.0719770715016286
fresh_id,32,0.02092249958106636,0.17547855593828557,1.0121776657616486,8.387074176217617,0.08364362929890574,-0.08364362929890574,0.08364362929890574,0.1845703125,0.00223836769920233,-0.0052402065443481055,0.9777722505851317
fresh_id,33,0.02419427545885073,0.17392267052785518,0.3673325151263056,7.188587681563778,0.026767785383788007,-0.026767785383788007,0.026767785383788007,0.083740234375,0.0025022199005548832,-0.013094445563170007,1.2882101823111947
fresh_id,34,0.01737397278362005,0.14876430706736676,0.7025110880763515,8.562480724478847,0.0947593512124583,0.0947593512124583,0.0947593512124583,0.0693359375,0.0006712843061622675,-0.004718847115103106,1.1713818690611593
fresh_id,35,0.03641228308966758,0.30659279236523046,0.7572371365465382,8.420037590343512,0.10623253023490957,0.10623253023490974,0.10623253023490974,0.0,0.0,0.0073406975285996295,1.2167674448983767
fresh_id,36,0.012729184717927854,0.1058558266818246,0.6728748775968046,8.315994231173082,0.02222048297400898,-0.022220482974009248,0.022220482974009248,0.089111328125,0.0005281563291608116,-0.0024879672868330094,1.3015379582993631
fresh_id,37,0.030358578822917284,0.2869712185137972,0.8255275402665571,9.452722414567262,0.20817467693105762,-0.20817467693105762,0.20817467693105762,0.19580078125,0.0030554223554886736,-0.004986019781122494,0.8748102422218251
fresh_id,38,0.02400003960568203,0.17690619596296753,1.3639962883297516,7.371079334430966,0.21728438239257783,0.21728438239257766,0.2388782466594007,0.04052734375,0.00048761647711331534,-0.0007022582451466364,0.5281938941662682
fresh_id,39,0.01031568552359407,0.052479439341328836,0.5689145631530805,5.0873438533287665,0.06483360775914246,-0.06483360775914233,0.06483360775914233,0.48681640625,0.013980459946135735,-0.003004834295652084,0.628443940628941
fresh_id,40,0.018414364871012865,0.08463611935390725,0.9479532717570919,4.596200843567401,0.16768711934297328,-0.16768711934297342,0.16768711934297342,0.719482421875,0.07354075915607931,-0.006148335294639526,0.6798266731137768
fresh_id,41,0.025885577193588086,0.25907572870406337,1.218918370598664,10.008497271145918,0.026249725778581482,0.026249725778581482,0.10866626463868993,0.5263671875,0.027664465142811172,-0.008285730661608412,0.7834768641310831
fresh_id,42,0.013226052480826313,0.08571185181276285,0.3188044522421982,6.480531658030129,0.026126616279101705,0.026126616279101705,0.03073198622541552,0.1787109375,0.0023220797788513605,-0.0051812014098160525,0.9039481372597744
fresh_id,43,0.02468020443747977,0.19609090161619017,0.5849795234882019,7.945270555312065,0.04271754260901785,-0.04271754260901785,0.04271754260901785,0.034423828125,0.00038315748191166375,-0.006077186586143576,1.121949408593738
fresh_id,44,0.02499827178842577,0.10361053120560636,1.0796758660790857,4.14470776550154,0.10911639217739026,0.1091163921773904,0.12463583153368361,0.0,0.0,0.0036640936325974677,0.7822520057019485
fresh_id,45,0.009139598502411955,0.029129396103240283,0.831949305641037,3.1871636478947067,0.020344795569181805,-0.020344795569181805,0.028309524552452198,0.553466796875,0.023394609099560825,-0.003227110835039654,0.6404625129944778
fresh_id,46,0.018735331827121195,0.12260686818558907,0.26365084372730085,6.544152477091643,0.002141380112856835,0.002141380112856835,0.031063951075295824,0.12890625,0.003145631975002163,-0.008747425132071315,1.1113644798966318
fresh_id,47,0.004924058386851879,0.033673474497627594,0.46596374317070005,6.838561172942592,0.00964326946714262,-0.009643269467142779,0.010347728711437496,0.28125,0.0038355565985135824,-0.0024849770194869947,1.0314738020280754
fresh_id,48,0.015223755863137452,0.11175743137032255,0.7320910301410833,7.3409894624578245,0.08107826422961766,-0.08107826422961785,0.08107826422961785,0.221923828125,0.0031609521623344513,-0.004475456199713582,1.0130027100494952
fresh_id,49,0.017198643276518186,0.1288798825691451,0.35240745397327994,7.493607518745888,0.007217969568367748,-0.007217969568367467,0.015253968550712801,0.07421875,0.0006420424198050123,-0.004044717313748225,1.2313332196454256
fresh_id,50,0.03517092835543799,0.2542808744171436,0.6440976201970764,7.229859611534186,0.2678254387913763,-0.2678254387913763,0.2678254387913763,0.104248046875,0.0011789239370375497,-0.0030259065552125375,0.5944841622820566
fresh_id,51,0.019009083457546302,0.19126006809584414,1.2039034738074992,10.061509200219591,0.03580963441761774,0.03580963441761774,0.057523787588520454,0.474365234375,0.018585783656880933,-0.007815346165384054,0.9844735941345172
fresh_id,52,0.012834960759507795,0.11887928895096753,0.9393169871372162,9.262146661640935,0.04140730207343331,0.04140730207343331,0.04265455099739729,0.0986328125,0.0016085081208923018,-0.006626778070002906,1.1431650886762952
fresh_id,53,0.010542372716789152,0.07128297501676165,0.8449672303867028,6.7615684753054355,0.004995898774836417,0.004995898774836417,0.032348487429124086,0.002197265625,1.109988954319658e-06,-0.00013062582357251107,1.0869638983530994
fresh_id,54,0.019154416670342546,0.15356140900602352,0.8412183459890837,8.017023522506328,0.11574785492463348,-0.11574785492463348,0.11574785492463348,0.0,0.0,0.00023309176516324304,0.5289185777362289
fresh_id,55,0.03874195968548596,0.2948052923957897,0.8411226187381335,7.609457414882233,0.11785128978972693,-0.11785128978972693,0.11785128978972693,0.0,0.0,0.00010956424226352124,1.2306686783539174
fresh_id,56,0.016438496079887798,0.15763292096533943,0.9430663832803163,9.589254406198414,0.10555377233355534,-0.10555377233355534,0.10555377233355534,0.2529296875,0.0035768716072136536,-0.005194987524998182,1.0927485635145702
fresh_id,57,0.025749848657230717,0.07381091317907813,0.8363419448026745,2.866460077556672,0.05213783136015025,-0.05213783136015025,0.11467603832354355,0.563232421875,0.032265606396435324,-0.002375333883466224,0.395147465858893
fresh_id,58,0.017736106915273324,0.1316099801521319,0.4063948450831779,7.420454825900767,0.05060191884470879,0.05060191884470879,0.058773869227088896,0.37744140625,0.0094691555661219,-0.0063043767103720255,0.7676787623059417
fresh_id,59,0.007165997437262938,0.03738706153810755,0.980954117019698,5.2172864790177185,0.003081585921237541,0.003081585921237734,0.018642488390521753,0.05224609375,0.00039077306910689823,-0.0010629996053502094,0.708409136521313
fresh_id,60,0.0178820867408636,0.15214570910758107,0.8335803532162919,8.50827486256972,0.03224084888050953,-0.03224084888050953,0.032439590780189154,0.28125,0.007100547953062894,-0.007155732497530529,0.855386532491923
fresh_id,61,0.00784464479388583,0.06770401789335291,0.44747666904823724,8.630603382593165,0.02179751013923704,0.02179751013923724,0.02179751013923724,0.15576171875,0.00099289560508525,-0.002076882740231184,1.1528634382023408
fresh_id,62,0.013289016244640996,0.10388281767179475,0.7514473693060844,7.8171939712758745,0.03259469710570409,-0.03259469710570409,0.05396356085910691,0.025390625,6.944336154174142e-05,-0.0009622289996706751,0.994772748737278
fresh_id,63,0.037681275003265666,0.2853600366137422,1.170493871369938,7.572993126931383,0.09452016941380699,-0.09452016941380699,0.09452016941380699,0.391357421875,0.014846495075203862,-0.006220663263497281,0.6161233091450147
high_nu,0,0.015662355498218216,0.12209904937897997,0.29921171205670527,7.795701572018987,0.02344245149925197,0.02344245149925182,0.04703958860671621,0.0126953125,8.042353767397705e-05,-0.0019524146168047735,1.0657476567179889
high_nu,1,0.022146963417481184,0.2117066638041493,1.116140704232421,9.559173409617122,0.011879824332487628,-0.011879824332487495,0.01663093943747149,0.07373046875,0.0007836906620031135,-0.005278013069995216,1.2239946262586194
high_nu,2,0.01214835006538102,0.10936101152839472,0.7306983593060724,9.00212876150476,0.026715255414042485,0.026715255414042485,0.026917373453574114,0.0439453125,0.0006034208685552619,-0.003866677076742403,1.3717449431635136
high_nu,3,0.02393167852701818,0.17032743738582842,0.5824567737780727,7.1172373970147405,0.13610884150818625,-0.13610884150818625,0.13610884150818625,0.069580078125,0.0006663451630089635,-0.0034299997725264902,0.679371534769373
high_nu,4,0.052962307405953785,0.20959949830825522,1.1163213451409342,3.957522029802897,0.09500319110921669,0.09500319110921669,0.2827154916743831,0.0,0.0,0.011871612382071725,0.42821690263261
high_nu,5,0.03249285883382015,0.16678937700305504,1.1207761716643871,5.133108719552018,0.12602273007515097,0.1260227300751511,0.18528770731424216,0.0,0.0,0.0016181611377381055,0.5537668570528347
high_nu,6,0.016049407533820528,0.1090640079980035,0.8212169060428238,6.795516144018124,0.0740297670559918,0.0740297670559918,0.08238082687549779,0.057861328125,0.0011936519525787507,-0.0025995898956039792,0.6513101359759913
high_nu,7,0.033717728095728185,0.18013912905719606,0.3691521060916858,5.342564260135264,0.20961696705630978,-0.20961696705630978,0.20961696705630978,0.11767578125,0.0012827027423271368,-0.005126871200289748,0.80260879115432
high_nu,8,0.014540867184927772,0.08138492128445009,0.6730543082818701,5.596978519191003,0.015358919281453248,-0.015358919281453389,0.0729011863213932,0.068115234375,0.0007213530062122767,-0.0019502666782886258,0.7540103485389757
high_nu,9,0.028253059828708384,0.19023763385871045,0.9801382012403875,6.733346229119119,0.011603897152020077,-0.011603897152020077,0.040217136070870824,0.176513671875,0.0018099621554172067,-0.004195044932251479,0.6083946051994704
high_nu,10,0.008633208158306638,0.058354808716435176,0.6309958901281375,6.759342256828102,0.0204758318571754,0.0204758318571754,0.03771410213143416,0.4052734375,0.008044734401394835,-0.005756132952640505,1.148005783995764
high_nu,11,0.031347813913504795,0.13591820569014507,0.6695633727471499,4.335811296608177,0.07810194471842297,-0.07810194471842297,0.16610757454095457,0.0,0.0,0.002401316367305187,0.41125588162495674
high_nu,12,0.00702409519088141,0.04500409701968364,0.4629543310181152,6.407102380689172,0.020903510742854695,-0.020903510742854695,0.020903510742854695,0.111328125,0.002731843553654521,-0.00440892626096806,0.8948600268933384
high_nu,13,0.016571468846580797,0.1014180601116421,0.790390033752502,6.120040477435877,0.007429338348401395,0.007429338348401395,0.01220562828963945,0.045654296875,0.00036386725631457897,-0.0034078324854872055,0.9009692132753288
high_nu,14,0.01979668796224394,0.14680185520822137,0.6139587321776908,7.415475532483034,0.1623796103873276,-0.16237961038732748,0.16237961038732748,0.05859375,0.0006836956053417246,-0.005366134704412953,1.072472136232568
high_nu,15,0.03220632417374702,0.24915270132622758,1.0301610107101216,7.7361421310328975,0.054792350993440805,-0.05479235099344094,0.05479235099344094,0.184326171875,0.004128920569756049,-0.007058766410399223,0.7904514591528768
high_nu,16,0.025165304578513,0.2280203579909458,0.7663845859661462,9.060901976351893,0.03829586343168605,-0.03829586343168605,0.049187250926037596,0.0,0.0,0.002574014835648286,1.366739263703902
high_nu,17,0.01661307993405503,0.0843308600753043,0.8885737081945456,5.076172534536181,0.009399565141267914,-0.009399565141267914,0.041241452570450005,0.073974609375,0.0010472912936700907,-0.00355486098274016,0.8498855636803505
high_nu,18,0.013268882380910297,0.09008747622308613,0.5788195075378577,6.789379364210309,0.0009250263563944698,0.0009250263563944698,0.004678172113373404,0.20458984375,0.0027402762658776552,-0.005268986112701837,0.9918147706630683
high_nu,19,0.011428330709934516,0.037218832716790884,1.0815578700480628,3.2567164585495396,0.025901059843363793,0.025901059843363793,0.0977587558881136,0.073486328125,0.0010998222807265228,-0.0012219891719872505,0.5346216212340859
high_nu,20,0.020659267957884066,0.09954787275042923,0.3511923759900218,4.818557605882614,0.041535414900698384,0.041535414900698155,0.10922943322084099,0.009765625,5.702178087073819e-05,-0.0006221668122402962,0.6338257479887153
high_nu,21,0.01603252176827924,0.14878051725091274,1.0944903496414424,9.279919865462391,0.050435033617680564,-0.050435033617680564,0.050435033617680564,0.054931640625,0.00095270005620523,-0.003470810604333463,0.9130281051141884
high_nu,22,0.018165975888425268,0.10658093778367686,0.578199494982557,5.867063704052725,0.04886123545317223,-0.04886123545317207,0.05229478808185745,0.152587890625,0.0018333313196815292,-0.0020566668483144174,0.5696245676815029
high_nu,23,0.024122839006905948,0.09855196721543286,0.7283114020641972,4.085421586871228,0.011718987036601486,-0.011718987036601486,0.11621764742405767,0.0087890625,3.1903027949913565e-05,-0.0004958174877605359,0.47421518846067123
high_nu,24,0.015237875300128916,0.09992288913408957,0.7214709119125121,6.557534247129861,0.03842159866019492,-0.03842159866019513,0.04935383922437479,0.152587890625,0.0029349023111451067,-0.006088178977373307,0.7724529698031064
high_nu,25,0.017278905238960054,0.12335918857003553,1.2392978287129792,7.139294235602858,0.12557976954446573,0.1255797695444656,0.1255797695444656,0.0,0.0,0.0007012862064299241,0.8440369938383204
high_nu,26,0.01642218730865752,0.09879687646079882,0.7036197406526851,6.016060747810046,0.035603644725072464,0.035603644725072464,0.052554396597739896,0.052978515625,0.0015970829414345396,-0.003661738472436213,0.774816207568176
